0	0.0	0.016316891136	0.016316891136
1000	0.037963069868194664	-0.02174218606477483	0.016220883803419833
2000	0.016218079072573614	0.0	0.016218079072573614
3000	0.016218079072573614	0.0	0.016218079072573614
4000	0.016218079072573614	0.0	0.016218079072573614
5000	0.016218079072573614	0.0	0.016218079072573614
6000	0.027017270655891518	-0.010804643298157612	0.016212627357733905
7000	0.29124417330773655	-0.27503058581251605	0.016213587495220505
8000	0.0588203701321568	-0.04260771951728885	0.01621265061486795
9000	0.016269942007546456	-5.731785804906006e-05	0.016212624149497395
10000	0.01620657110884151	0.0	0.01620657110884151
11000	0.01620657110884151	0.0	0.01620657110884151
12000	0.01620657110884151	0.0	0.01620657110884151
13000	0.02042158372348206	-0.0042190886922444035	0.016202495031237656
14000	0.10618429940475729	-0.08998169958875268	0.01620259981600461
15000	0.10933581138094436	-0.09313320424663474	0.016202607134309627
16000	0.020625359591748722	-0.0044228645039894425	0.01620249508775928
17000	0.016203944231818205	0.0	0.016203944231818205
18000	0.016203944231818205	0.0	0.016203944231818205
19000	0.016203944231818205	0.0	0.016203944231818205
20000	0.016203944231818205	0.0	0.016203944231818205
