3.800000000000000044e-01	-9.927886838258650926e+00	3.790861235661021622e-01	7.185314454018704167e-01	4.928146853663467652e+01	4.999999998203654883e+01
3.900000000000000133e-01	-9.924046343884667110e+00	3.890120983461045623e-01	7.566520632981966754e-01	4.924334791778531439e+01	4.999999998108351207e+01
4.000000000000000222e-01	-9.920106609129119235e+00	3.989341830083329432e-01	7.957424118626303944e-01	4.920425756824361940e+01	4.999999998010625291e+01
4.100000000000000311e-01	-9.916067673389321158e+00	4.088522783320222564e-01	8.358009274864269811e-01	4.916419905161835402e+01	4.999999997910477845e+01
4.199999999999999845e-01	-9.911929577054598539e+00	4.187662851363012639e-01	8.768260078342898778e-01	4.912317397024487775e+01	4.999999997807916685e+01
4.299999999999999933e-01	-9.907692361505878509e+00	4.286761042811838562e-01	9.188160119084620714e-01	4.908118396512096382e+01	4.999999997702942522e+01
4.400000000000000022e-01	-9.903356069115281102e+00	4.385816366685601486e-01	9.617692601143645881e-01	4.903823071584123738e+01	4.999999997595560330e+01
4.500000000000000111e-01	-9.898920743245698262e+00	4.484827832431877992e-01	1.005684034327780862e+00	4.899431594052998662e+01	4.999999997485776504e+01
4.600000000000000200e-01	-9.894386428250340870e+00	4.583794449936832160e-01	1.050558577963585316e+00	4.894944139577226849e+01	4.999999997373585359e+01
4.700000000000000289e-01	-9.889753169472333738e+00	4.682715229535103774e-01	1.096391096045999936e+00	4.890360887654403399e+01	4.999999997259003237e+01
4.799999999999999822e-01	-9.885021013244221777e+00	4.781589182019713724e-01	1.143179755280397725e+00	4.885682021613990855e+01	4.999999997142030850e+01
4.899999999999999911e-01	-9.880190006887529464e+00	4.880415318651950551e-01	1.190922684126630937e+00	4.880907728610009855e+01	4.999999997022673170e+01
5.000000000000000000e-01	-9.875260198712279447e+00	4.979192651171263084e-01	1.239617972873895635e+00	4.876038199613544322e+01	4.999999996900933752e+01
5.100000000000000089e-01	-9.870231638016514708e+00	5.077920191805146422e-01	1.289263673717120584e+00	4.871073629405108818e+01	4.999999996776821121e+01
5.200000000000000178e-01	-9.865104375085795851e+00	5.176596953278999047e-01	1.339857800834870716e+00	4.866014216566845363e+01	4.999999996650332434e+01
5.300000000000000266e-01	-9.859878461192716159e+00	5.275221948826026575e-01	1.391398330468792910e+00	4.860860163474602302e+01	4.999999996521481904e+01
5.400000000000000355e-01	-9.854553948596368684e+00	5.373794192197087760e-01	1.443883201004557471e+00	4.855611676289814227e+01	4.999999996390270240e+01
5.500000000000000444e-01	-9.849130890541832883e+00	5.472312697670559389e-01	1.497310313054321718e+00	4.850268964951268202e+01	4.999999996256700285e+01
5.600000000000000533e-01	-9.843609341259648815e+00	5.570776480062202829e-01	1.551677529540711253e+00	4.844832243166710839e+01	4.999999996120781987e+01
5.700000000000000622e-01	-9.837989355965261140e+00	5.669184554735005044e-01	1.606982675782296921e+00	4.839301728404288383e+01	4.999999995982518186e+01
5.799999999999999600e-01	-9.832270990858479109e+00	5.767535937609029606e-01	1.663223539580583221e+00	4.833677641883858911e+01	4.999999995841917411e+01
5.899999999999999689e-01	-9.826454303122902800e+00	5.865829645171263262e-01	1.720397871308501303e+00	4.827960208568130440e+01	4.999999995698980371e+01
5.999999999999999778e-01	-9.820539350925363564e+00	5.964064694485438078e-01	1.778503384000384102e+00	4.822149657153678248e+01	4.999999995553716303e+01
6.099999999999999867e-01	-9.814526193415336053e+00	6.062240103201870234e-01	1.837537753443451161e+00	4.816246220061785976e+01	4.999999995406130893e+01
6.199999999999999956e-01	-9.808414890724343138e+00	6.160354889567281056e-01	1.897498618270775372e+00	4.810250133429151731e+01	4.999999995256229113e+01
6.300000000000000044e-01	-9.802205503965364386e+00	6.258408072434621383e-01	1.958383580055741646e+00	4.804161637098444260e+01	4.999999995104018069e+01
6.400000000000000133e-01	-9.795898095232214331e+00	6.356398671272870393e-01	2.020190203407975282e+00	4.797980974608706362e+01	4.999999994949504156e+01
6.500000000000000222e-01	-9.789492727598922528e+00	6.454325706176848865e-01	2.082916016070763821e+00	4.791708393185609793e+01	4.999999994792685953e+01
6.600000000000000311e-01	-9.782989465119120709e+00	6.552188197877011344e-01	2.146558509019939720e+00	4.785344143731585120e+01	4.999999994633579092e+01
6.700000000000000400e-01	-9.776388372825378426e+00	6.649985167749244974e-01	2.211115136564247408e+00	4.778888480815762563e+01	4.999999994472187126e+01
6.800000000000000488e-01	-9.769689516728561784e+00	6.747715637824667212e-01	2.276583316447177818e+00	4.772341662663797734e+01	4.999999994308515738e+01
6.900000000000000577e-01	-9.762892963817179748e+00	6.845378630799378028e-01	2.342960429950238677e+00	4.765703951147549589e+01	4.999999994142573456e+01
7.000000000000000666e-01	-9.755998782056703789e+00	6.942973170044257625e-01	2.410243821997720470e+00	4.758975611774594228e+01	4.999999993974365964e+01
7.099999999999999645e-01	-9.749007040388894652e+00	7.040498279614714194e-01	2.478430801262887506e+00	4.752156913677611527e+01	4.999999993803900367e+01
7.199999999999999734e-01	-9.741917808731111350e+00	7.137952984260460543e-01	2.547518640275640678e+00	4.745248129603618992e+01	4.999999993631183060e+01
7.299999999999999822e-01	-9.734731157975609506e+00	7.235336309435252966e-01	2.617504575531607536e+00	4.738249535903057819e+01	4.999999993456218306e+01
7.399999999999999911e-01	-9.727447159988841463e+00	7.332647281306640119e-01	2.688385807602682753e+00	4.731161412518748932e+01	4.999999993279017474e+01
7.500000000000000000e-01	-9.720065887610722655e+00	7.429884926765710773e-01	2.760159501249015435e+00	4.723984042974681330e+01	4.999999993099582696e+01
7.600000000000000089e-01	-9.712587414653921059e+00	7.527048273436811598e-01	2.832822785532404630e+00	4.716717714364686742e+01	4.999999992917927472e+01
7.700000000000000178e-01	-9.705011815903098693e+00	7.624136349687274938e-01	2.906372753931139918e+00	4.709362717340938076e+01	4.999999992734051801e+01
7.800000000000000266e-01	-9.697339167114185088e+00	7.721148184637141032e-01	2.980806464456271065e+00	4.701919346102341990e+01	4.999999992547969185e+01
7.900000000000000355e-01	-9.689569545013602792e+00	7.818082808168860254e-01	3.056120939769274791e+00	4.694387898382755964e+01	4.999999992359683176e+01
8.000000000000000444e-01	-9.681703027297507091e+00	7.914939250936993131e-01	3.132313167301152390e+00	4.686768675439085996e+01	4.999999992169200880e+01
8.100000000000000533e-01	-9.673739692631015075e+00	8.011716544377919247e-01	3.209380099372943107e+00	4.679061982039240064e+01	4.999999991976534375e+01
8.200000000000000622e-01	-9.665679620647402714e+00	8.108413720719497286e-01	3.287318653317610195e+00	4.671268126449925973e+01	4.999999991781687214e+01
8.300000000000000711e-01	-9.657522891947326826e+00	8.205029812990762839e-01	3.366125711603361381e+00	4.663387420424332674e+01	4.999999991584668635e+01
8.399999999999999689e-01	-9.649269588098009720e+00	8.301563855031590666e-01	3.445798121958348226e+00	4.655420179189656693e+01	4.999999991385491427e+01
8.499999999999999778e-01	-9.640919791632414970e+00	8.398014881502353646e-01	3.526332697496749713e+00	4.647366721434480041e+01	4.999999991184154879e+01
8.599999999999999867e-01	-9.632473586048439174e+00	8.494381927893583928e-01	3.607726216846256051e+00	4.639227369296043690e+01	4.999999990980668940e+01
8.699999999999999956e-01	-9.623931055808073509e+00	8.590664030535619666e-01	3.689975424276925153e+00	4.631002448347354772e+01	4.999999990775047110e+01
8.800000000000000044e-01	-9.615292286336543981e+00	8.686860226608219548e-01	3.773077029831390483e+00	4.622692287584152382e+01	4.999999990567291519e+01
8.900000000000000133e-01	-9.606557364021480083e+00	8.782969554150217295e-01	3.857027709456483322e+00	4.614297219411766093e+01	4.999999990357414248e+01
9.000000000000000222e-01	-9.597726376212031951e+00	8.878991052069137302e-01	3.941824105136189971e+00	4.605817579631806780e+01	4.999999990145425954e+01
9.100000000000000311e-01	-9.588799411218001723e+00	8.974923760150786967e-01	4.027462825025956761e+00	4.597253707428734515e+01	4.999999989931330191e+01
9.200000000000000400e-01	-9.579776558308962464e+00	9.070766719068877881e-01	4.113940443588378848e+00	4.588605945356295734e+01	4.999999989715133353e+01
9.300000000000000488e-01	-9.570657907713377099e+00	9.166518970394611499e-01	4.201253501730214168e+00	4.579874639323829655e+01	4.999999989496851072e+01
9.400000000000000577e-01	-9.561443550617672926e+00	9.262179556606268127e-01	4.289398506940754530e+00	4.571060138582414822e+01	4.999999989276490453e+01
9.500000000000000666e-01	-9.552133579165344557e+00	9.357747521098767063e-01	4.378371933431505880e+00	4.562162795710906948e+01	4.999999989054057892e+01
9.599999999999999645e-01	-9.542728086456028436e+00	9.453221908193258916e-01	4.468170222277249692e+00	4.553182966601836767e+01	4.999999988829561914e+01
9.699999999999999734e-01	-9.533227166544573805e+00	9.548601763146656873e-01	4.558789781558372667e+00	4.544121010447174314e+01	4.999999988603011758e+01
9.799999999999999822e-01	-9.523630914440103012e+00	9.643886132161200164e-01	4.650226986504556237e+00	4.534977289723961746e+01	4.999999988374417370e+01
9.899999999999999911e-01	-9.513939426105059383e+00	9.739074062393985320e-01	4.742478179639764591e+00	4.525752170179813305e+01	4.999999988143790119e+01
1.000000000000000000e+00	-9.504152798454244433e+00	9.834164601966491892e-01	4.835539670928538314e+00	4.516446020818282392e+01	4.999999987911136401e+01
1.010000000000000009e+00	-9.494271129353855088e+00	9.929156799974111491e-01	4.929407737923606980e+00	4.507059213884106441e+01	4.999999987676466873e+01
1.020000000000000018e+00	-9.484294517620499576e+00	1.002404970649564131e+00	5.024078625914767393e+00	4.497592124848313233e+01	4.999999987439790061e+01
1.030000000000000027e+00	-9.474223063020215108e+00	1.011884237260281205e+00	5.119548548079105643e+00	4.488045132393207126e+01	4.999999987201117335e+01
1.040000000000000036e+00	-9.464056866267458901e+00	1.021353385036972927e+00	5.215813685632415542e+00	4.478418618397211759e+01	4.999999986960453668e+01
1.050000000000000044e+00	-9.453796029024118752e+00	1.030812319288240797e+00	5.312870187982010606e+00	4.468712967919609724e+01	4.999999986717810430e+01
1.060000000000000053e+00	-9.443440653898486303e+00	1.040260945424819949e+00	5.410714172880700445e+00	4.458928569185133739e+01	4.999999986473203961e+01
1.070000000000000062e+00	-9.432990844444217871e+00	1.049699168960527729e+00	5.509341726582112742e+00	4.449065813568422101e+01	4.999999986226633553e+01
1.080000000000000071e+00	-9.422446705159325475e+00	1.059126895513205158e+00	5.608748903997199164e+00	4.439125095578391722e+01	4.999999985978111283e+01
1.090000000000000080e+00	-9.411808341485121687e+00	1.068544030805665068e+00	5.708931728852090437e+00	4.429106812842445606e+01	4.999999985727654916e+01
1.100000000000000089e+00	-9.401075859805148482e+00	1.077950480666632238e+00	5.809886193847116687e+00	4.419011366090555271e+01	4.999999985475267295e+01
1.110000000000000098e+00	-9.390249367444134521e+00	1.087346151031685970e+00	5.911608260817110327e+00	4.408839159139248665e+01	4.999999985220959786e+01
1.120000000000000107e+00	-9.379328972666916897e+00	1.096730947944200674e+00	6.014093860892924859e+00	4.398590598875452429e+01	4.999999984964745181e+01
1.130000000000000115e+00	-9.368314784677352236e+00	1.106104777556283336e+00	6.117338894664174909e+00	4.388266095240213360e+01	4.999999984706630585e+01
1.140000000000000124e+00	-9.357206913617231336e+00	1.115467546129716103e+00	6.221339232343251702e+00	4.377866061212305482e+01	4.999999984446630918e+01
1.150000000000000133e+00	-9.346005470565167172e+00	1.124819160036890198e+00	6.326090713930475395e+00	4.367390912791701396e+01	4.999999984184749025e+01
1.159999999999999920e+00	-9.334710567535504211e+00	1.134159525761744058e+00	6.431589149380521064e+00	4.356841068982950560e+01	4.999999983921002666e+01
1.169999999999999929e+00	-9.323322317477179766e+00	1.143488549900696372e+00	6.537830318769986881e+00	4.346216951778402660e+01	4.999999983655401081e+01
1.179999999999999938e+00	-9.311840834272599565e+00	1.152806139163583543e+00	6.644809972466237724e+00	4.335518986141330799e+01	4.999999983387954217e+01
1.189999999999999947e+00	-9.300266232736497329e+00	1.162112200374589621e+00	6.752523831297351009e+00	4.324747599988936031e+01	4.999999983118671310e+01
1.199999999999999956e+00	-9.288598628614792574e+00	1.171406640473179106e+00	6.860967586723299760e+00	4.313903224175230378e+01	4.999999982847560176e+01
1.209999999999999964e+00	-9.276838138583432425e+00	1.180689366515028205e+00	6.970136901008292085e+00	4.302986292473806174e+01	4.999999982574635737e+01
1.219999999999999973e+00	-9.264984880247222776e+00	1.189960285672953644e+00	7.080027407394286598e+00	4.291997241560482479e+01	4.999999982299911494e+01
1.229999999999999982e+00	-9.253038972138643459e+00	1.199219305237839039e+00	7.190634710275626063e+00	4.280936510995827859e+01	4.999999982023390288e+01
1.239999999999999991e+00	-9.241000533716682952e+00	1.208466332619565708e+00	7.301954385374913592e+00	4.269804543207600744e+01	4.999999981745092015e+01
1.250000000000000000e+00	-9.228869685365621578e+00	1.217701275347935930e+00	7.413981979919947563e+00	4.258601783473027069e+01	4.999999981465021648e+01
1.260000000000000009e+00	-9.216646548393846672e+00	1.226924041073598870e+00	7.526713012821851123e+00	4.247328679901010418e+01	4.999999981183195530e+01
1.270000000000000018e+00	-9.204331245032625120e+00	1.236134537568973402e+00	7.640142974854297719e+00	4.235985683414191527e+01	4.999999980899621477e+01
1.280000000000000027e+00	-9.191923898434888329e+00	1.245332672729170254e+00	7.754267328833893913e+00	4.224573247730921821e+01	4.999999980614310857e+01
1.290000000000000036e+00	-9.179424632673999440e+00	1.254518354572913719e+00	7.869081509801654661e+00	4.213091829347109751e+01	4.999999980327275040e+01
1.300000000000000044e+00	-9.166833572742515202e+00	1.263691491243461584e+00	7.984580925205619018e+00	4.201541887517965534e+01	4.999999980038527525e+01
1.310000000000000053e+00	-9.154150844550930088e+00	1.272851991009523065e+00	8.100760955084535198e+00	4.189923884239625096e+01	4.999999979748078260e+01
1.320000000000000062e+00	-9.141376574926418641e+00	1.281999762266174070e+00	8.217616952252633666e+00	4.178238284230673116e+01	4.999999979455936483e+01
1.330000000000000071e+00	-9.128510891611572475e+00	1.291134713535778911e+00	8.335144242485588606e+00	4.166485554913555234e+01	4.999999979162114272e+01
1.340000000000000080e+00	-9.115553923263124858e+00	1.300256753468900461e+00	8.453338124707425294e+00	4.154666166395887217e+01	4.999999978866630101e+01
1.350000000000000089e+00	-9.102505799450646862e+00	1.309365790845214317e+00	8.572193871178567903e+00	4.142780591451632688e+01	4.999999978569489656e+01
1.360000000000000098e+00	-9.089366650655271940e+00	1.318461734574422062e+00	8.691706727684969991e+00	4.130829305502211923e+01	4.999999978270709278e+01
1.370000000000000107e+00	-9.076136608268376094e+00	1.327544493697161210e+00	8.811871913728261063e+00	4.118812786597469255e+01	4.999999977970295362e+01
1.380000000000000115e+00	-9.062815804590272251e+00	1.336613977385915364e+00	8.932684622716980272e+00	4.106731515396560894e+01	4.999999977668258566e+01
1.390000000000000124e+00	-9.049404372828892207e+00	1.345670094945923045e+00	9.054140022158847501e+00	4.094585975148734036e+01	4.999999977364618786e+01
1.400000000000000133e+00	-9.035902447098441925e+00	1.354712755816083192e+00	9.176233253854032768e+00	4.082376651673980206e+01	4.999999977059383127e+01
1.409999999999999920e+00	-9.022310162418067492e+00	1.363741869569861320e+00	9.298959434089503873e+00	4.070104033343616834e+01	4.999999976752567221e+01
1.419999999999999929e+00	-9.008627654710506860e+00	1.372757345916195026e+00	9.422313653834379465e+00	4.057768611060746622e+01	4.999999976444184568e+01
1.429999999999999938e+00	-8.994855060800716728e+00	1.381759094700395041e+00	9.546290978936276872e+00	4.045370878240613166e+01	4.999999976134240853e+01
1.439999999999999947e+00	-8.980992518414529613e+00	1.390747025905047174e+00	9.670886450318668892e+00	4.032911330790887661e+01	4.999999975822754550e+01
1.449999999999999956e+00	-8.967040166177248750e+00	1.399721049650914484e+00	9.796095084179288648e+00	4.020390467091804965e+01	4.999999975509733474e+01
1.459999999999999964e+00	-8.952998143612282078e+00	1.408681076197833004e+00	9.921911872189424386e+00	4.007808787976248510e+01	4.999999975195191126e+01
1.469999999999999973e+00	-8.938866591139744244e+00	1.417627015945611468e+00	1.004833178169429431e+01	3.995166796709713708e+01	4.999999974879143139e+01
1.479999999999999982e+00	-8.924645650075039072e+00	1.426558779434925484e+00	1.017534975591432200e+01	3.982464998970166192e+01	4.999999974561598037e+01
1.489999999999999991e+00	-8.910335462627463343e+00	1.435476277348214369e+00	1.030296071414743864e+01	3.969703902827828301e+01	4.999999974242572165e+01
1.500000000000000000e+00	-8.895936171898773281e+00	1.444379420510571554e+00	1.043115955197227329e+01	3.956884018724849739e+01	4.999999973922076890e+01
1.510000000000000009e+00	-8.881447921881754581e+00	1.453268119890640531e+00	1.055994114145238427e+01	3.944005859454886576e+01	4.999999973600125003e+01
1.520000000000000018e+00	-8.866870857458787114e+00	1.462142286601499253e+00	1.068930033134130397e+01	3.931069940142596408e+01	4.999999973276726450e+01
1.530000000000000027e+00	-8.852205124400398972e+00	1.471001831901555423e+00	1.081923194728865845e+01	3.918076778223034040e+01	4.999999972951899707e+01
1.540000000000000036e+00	-8.837450869363793871e+00	1.479846667195428456e+00	1.094973079204708455e+01	3.905026893420944134e+01	4.999999972625652589e+01
1.550000000000000044e+00	-8.822608239891406967e+00	1.488676704034838316e+00	1.108079164568014718e+01	3.891920807729987786e+01	4.999999972298002149e+01
1.560000000000000053e+00	-8.807677384409405619e+00	1.497491854119488597e+00	1.121240926577111985e+01	3.878759045391845461e+01	4.999999971968957624e+01
1.570000000000000062e+00	-8.792658452226225663e+00	1.506292029297952029e+00	1.134457838763271198e+01	3.865542132875264514e+01	4.999999971638536067e+01
1.580000000000000071e+00	-8.777551593531059737e+00	1.515077141568550445e+00	1.147729372451764718e+01	3.852270598854982353e+01	4.999999971306746716e+01
1.590000000000000080e+00	-8.762356959392372246e+00	1.523847103080232523e+00	1.161054996783008342e+01	3.838944974190597037e+01	4.999999970973605201e+01
1.600000000000000089e+00	-8.747074701756380577e+00	1.532601826133454637e+00	1.174434178733799961e+01	3.825565791905323465e+01	4.999999970639123603e+01
1.610000000000000098e+00	-8.731704973445534534e+00	1.541341223181060149e+00	1.187866383138643300e+01	3.812133587164674253e+01	4.999999970303317554e+01
1.620000000000000107e+00	-8.716247928156992231e+00	1.550065206829149611e+00	1.201351072711147161e+01	3.798648897255053214e+01	4.999999969966200553e+01
1.630000000000000115e+00	-8.700703720461076429e+00	1.558773689837958498e+00	1.214887708065521998e+01	3.785112261562260727e+01	4.999999969627782548e+01
1.640000000000000124e+00	-8.685072505799739773e+00	1.567466585122728295e+00	1.228475747738153601e+01	3.771524221549928768e+01	4.999999969288082013e+01
1.650000000000000133e+00	-8.669354440484996260e+00	1.576143805754579352e+00	1.242114648209264693e+01	3.757885320737845802e+01	4.999999968947110318e+01
1.660000000000000142e+00	-8.653549681697370488e+00	1.584805264961375082e+00	1.255803863924647246e+01	3.744196104680233361e+01	4.999999968604880962e+01
1.669999999999999929e+00	-8.637658387484318467e+00	1.593450876128596594e+00	1.269542847317496026e+01	3.730457120943909644e+01	4.999999968261406025e+01
1.679999999999999938e+00	-8.621680716758650220e+00	1.602080552800202895e+00	1.283331048830301846e+01	3.716668919086397693e+01	4.999999967916699717e+01
1.689999999999999947e+00	-8.605616829296945269e+00	1.610694208679498862e+00	1.297167916936838417e+01	3.702832050633940497e+01	4.999999967570779091e+01
1.699999999999999956e+00	-8.589466885737943258e+00	1.619291757629994999e+00	1.311052898164219371e+01	3.688947069059434369e+01	4.999999967223654096e+01
1.709999999999999964e+00	-8.573231047580950559e+00	1.627873113676274963e+00	1.324985437115045173e+01	3.675014529760298387e+01	4.999999966875343205e+01
1.719999999999999973e+00	-8.556909477184207802e+00	1.636438191004847331e+00	1.338964976489608460e+01	3.661034990036245773e+01	4.999999966525854234e+01
1.729999999999999982e+00	-8.540502337763287599e+00	1.644986903965010683e+00	1.352990957108195680e+01	3.647009009067009089e+01	4.999999966175204946e+01
1.739999999999999991e+00	-8.524009793389451417e+00	1.653519167069705365e+00	1.367062817933446084e+01	3.632937147889963825e+01	4.999999965823410264e+01
1.750000000000000000e+00	-8.507432008987999339e+00	1.662034894996370804e+00	1.381179996092798667e+01	3.618819969377679513e+01	4.999999965470478003e+01
1.760000000000000009e+00	-8.490769150336644699e+00	1.670534002587798383e+00	1.395341926901005181e+01	3.604658038215423232e+01	4.999999965116428768e+01
1.770000000000000018e+00	-8.474021384063837203e+00	1.679016404852981426e+00	1.409548043882715440e+01	3.590451920878559378e+01	4.999999964761274640e+01
1.780000000000000027e+00	-8.457188877647096703e+00	1.687482016967968068e+00	1.423797778795140800e+01	3.576202185609887607e+01	4.999999964405028408e+01
1.790000000000000036e+00	-8.440271799411354081e+00	1.695930754276706587e+00	1.438090561650779620e+01	3.561909402396928925e+01	4.999999964047708545e+01
1.800000000000000044e+00	-8.423270318527249501e+00	1.704362532291894050e+00	1.452425820740218754e+01	3.547574142949107312e+01	4.999999963689326421e+01
1.810000000000000053e+00	-8.406184605009453747e+00	1.712777266695818534e+00	1.466802982654999532e+01	3.533196980674897247e+01	4.999999963329896957e+01
1.820000000000000062e+00	-8.389014829714957600e+00	1.721174873341207334e+00	1.481221472310560472e+01	3.518778490658873892e+01	4.999999962969434364e+01
1.830000000000000071e+00	-8.371761164341373629e+00	1.729555268252063405e+00	1.495680712969233639e+01	3.504319249638721345e+01	4.999999962607954984e+01
1.840000000000000080e+00	-8.354423781425213136e+00	1.737918367624504024e+00	1.510180126263310285e+01	3.489819835982157770e+01	4.999999962245468055e+01
1.850000000000000089e+00	-8.337002854340164859e+00	1.746264087827607669e+00	1.524719132218193351e+01	3.475280829663802962e+01	4.999999961881996313e+01
1.860000000000000098e+00	-8.319498557295350594e+00	1.754592345404239140e+00	1.539297149275574483e+01	3.460702812241971316e+01	4.999999961517545444e+01
1.870000000000000107e+00	-8.301911065333596795e+00	1.762903057071891766e+00	1.553913594316710878e+01	3.446086366835420733e+01	4.999999961152131789e+01
1.880000000000000115e+00	-8.284240554329683093e+00	1.771196139723518082e+00	1.568567882685746184e+01	3.431432078100029059e+01	4.999999960785775244e+01
1.890000000000000124e+00	-8.266487200988571260e+00	1.779471510428358938e+00	1.583259428213092512e+01	3.416740532205393066e+01	4.999999960418485756e+01
1.900000000000000133e+00	-8.248651182843651952e+00	1.787729086432775949e+00	1.597987643238883848e+01	3.402012316811399018e+01	4.999999960050283221e+01
